idNum,time,channel,text,id,real_name,medium
570,2020-06-10T13:45:22Z,peter_cusack,"I have some catching up to do. So from May 29.

Visiting the abandoned exSoviet base of Vogelsang was my first trip outside Berlin during the Covid-19 pandemic. Sadly, returning traffic in the city has brought back the air pollution, so it was good to be in the forest and breath clean air again. The train journey was better than expected. It was not so crowded and everyone wore a mask. Otherwise as normal. Good weather too, pleasantly warm and a fresh breeze that constantly sizzled aspen leaves and hummed through pines. Others were here too, flying drones that sounded like overgrown mosquitoes or just wandering.

Changes since my last visit were noticeable. The ever expanding graffiti had grown another layer – two slightly disturbing young girls have appeared to haunt the pink walls of a once cozy room. They are waiting to surprise you when turning round to find the way out. In other places decay is increasing; ceilings have collapsed or grown patches of algae and moss. I feel strangely heartened by these processes. There seemed to be a greater variety of wildlife than usual. Maybe they have been less disturbed during the corona lockdown. For the first time I saw two wild boar, a large tusked male with a much smaller female. These are big animals, but they moved away quickly after seeing us. Another first was a black woodpecker - the largest of the family. It’s ferocious drumming on a dead tree was the loudest sound in the forest. I heard many smaller birds too - willow warblers, golden oriole, woodlarks and a nest of great spotted woodpecker chicks that never stop demanding food. The black woodpecker and drones can be heard on the radio aporee sound map. <p></p><a href=""https://aporee.org/maps/?loc=49660"">Link</a><p></p>",NA,Peter Cusack,text
571,2020-06-10T13:45:22Z,peter_cusack,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F015JF75AQ1-17f43551e5/dsc00560_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",F015JF75AQ1,Peter Cusack,image
572,2020-06-10T13:45:22Z,peter_cusack,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F0155S9UCSE-fd9fdb52e7/dsc00586_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",F0155S9UCSE,Peter Cusack,image
573,2020-06-10T13:45:22Z,peter_cusack,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F0154F5B8QM-2a582bf3f8/dsc00596_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",F0154F5B8QM,Peter Cusack,image
574,2020-06-10T13:45:22Z,peter_cusack,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F014Z4RQH9U-169d22ab10/dsc00610_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",F014Z4RQH9U,Peter Cusack,image
575,2020-06-10T13:56:06Z,maren_hartmann,"Ein normales (Stock-)Entenleben kann bis zu 20 Jahren dauern - dank vieler Feinde aber endet es oft innerhalb des ersten Lebensjahres. Das Flügge-Werden braucht allerdings wirklich nur 60 Tage. Nicht viel, wenn man bedenkt, dass die Brutzeit wohl nur 28 Tage beträgt. All das passt zu den Beobachtungen im Park. Unklar ist mir allerdings noch, ob Enten jedes Jahr Nachwuchs bekommen.",NA,Maren Hartmann,text
576,2020-06-12T14:04:31Z,maren_hartmann,"Dieses merkwürdige Dazwischen - wir sind doch fast wieder in der Normalität angelangt, aber nichts ist normal - und was heißt schon Normalität - das ist überall zu spüren. Man geht sich dezent aus dem Weg.",NA,Maren Hartmann,text
577,2020-06-12T14:05:54Z,maren_hartmann,"Und ab und zu schreit mal einer (am Samstag Abend passiert), man sei doch dumm, wann man seine Maske auf der Straße anbehielte. ""In den Kopf geschissen"".  ... Es bleiben die Zweifel, ob die Stille, die darauf folgte, die richtige Reaktion ist (kein weiteres Forum bieten; abprallen lassen) oder ob es gerade bei solcher Aggression wichtig wäre, dagegenzuhalten.",NA,Maren Hartmann,text
578,2020-06-12T14:10:49Z,dietmar_offenhuber,"Es heißt ja nicht umsonst (im Kontext der Obdachlosen) 'hostile architecture'. Dies auszuhalten, wenn man gleichzeitig versteht, wie wichtig es ist (im Kontext der Pandemie, nicht der Obdachlosigkeit und anderen Ausgrenzungen), ist eine große Herausforderung.",NA,Maren Hartmann,text
579,2020-06-12T19:10:02Z,maren_hartmann,Früher haben sich die sog. Spießer über Gammler (langhaarige Männer) oder danach über Punker aufgeregt. Das geschah allerdings eher im sog. Westdeutschland und etwas weniger (aber auch) in Berlin. ,NA,MaxJoy sensoricArt,text
580,2020-06-12T21:36:25Z,dietmar_offenhuber,"genau, an diese beispiele war ich auch sofort erinnert …",NA,Dietmar Offenhuber,text
581,2020-06-13T10:38:28Z,sam_auinger,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F015R0WHAF3-dc7e843e5c/bei_fieber_husten_db_1_1024.png?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",F015R0WHAF3,Sam Auinger,image
582,2020-06-13T10:38:43Z,sam_auinger,"überall findet man sprüche die einen daran erinnern aufzupassen, .dieser spruch mit dem zu hause bleiben wäre sinnvoller am bahnsteig als im fahrenden zug..",NA,Sam Auinger,text
583,2020-06-13T10:39:41Z,sam_auinger,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F015R0X0TFB-6212df9641/db_2_1024.png?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",F015R0X0TFB,Sam Auinger,image
584,2020-06-13T10:42:15Z,sam_auinger,"ein expliziter hinweis aufs händewaschen wird zum hohn, wenn die zugtoiletten kein wasser dafür mehr haben (erklärung des zugbegeleiters auf nachfrgae) ..ist mir letzten donnerstag im ICE nach Berlin passiert.",NA,Sam Auinger,text
585,2020-06-13T10:43:38Z,sam_auinger,"freitag  abend, (23 uhr) ,Prenzlauerberg: was ich sehe und erlebe ist der unbändige menschliche wunsch mit anderen zusammen zu sein.",NA,Sam Auinger,text
586,2020-06-13T10:43:38Z,sam_auinger,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F015CJ55K99-a1f1875367/menschen_1_1024.png?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",F015CJ55K99,Sam Auinger,image
587,2020-06-13T10:43:38Z,sam_auinger,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F015CJ55TMZ-f1915a6c92/menschen_2_1024.png?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",F015CJ55TMZ,Sam Auinger,image
588,2020-06-14T11:58:02Z,kim_albrecht,"Mein Studio liegt in einer Parkanlage eines ehemaligen Krankenhauses in Berlin. Von meinem Fenster schaue ich auf zwei Gebäude der Gerichtsmedizin Moabit. Viel los war dort nie, eine sehr ruhige, schöne, grüne gegend.

Bis anfang April die Mitarbeiter der Gerichtsmedizin anfingen Transportliegen mit befüllten Leichensäcken von der Straße vor meinem Fenster in das Gebäude zu schieben. Bis dahin sind die Transporter immer in eine verdeckte Laderampe gefahren.",NA,Kim,text
589,2020-06-14T11:58:43Z,kim_albrecht,Blick aus meinem Studio.,NA,Kim,text
590,2020-06-14T11:58:43Z,kim_albrecht,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F0162RCN33J-cd0c69786d/img_4003_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",F0162RCN33J,Kim,image
591,2020-06-14T12:02:25Z,kim_albrecht,Hier eine Tonaufnahme des entladens eines Transporters.,NA,Kim,text
592,2020-06-14T12:02:25Z,kim_albrecht,"<audio controls autoplay src=""media/F014Y8DQ615.mp3"" type=""audio/mpeg""></audio>",F014Y8DQ615,Kim,audio
593,2020-06-14T20:04:25Z,kim_albrecht,wow. memento mori,NA,Dietmar Offenhuber,text
594,2020-06-14T20:07:51Z,katrin_emler,das wort “Packerl” muss in Berlin mehr in Umlauf gebracht werden :slightly_smiling_face:,NA,Dietmar Offenhuber,text
595,2020-06-14T20:37:14Z,dietmar_offenhuber,"nur um das nicht verloren gehen zu lassen, jetzt da restaurants wieder langsam aufmachen -  McDonalds und Cheesecake Factory Zoom hintergründe fuer gepflegtes quarantäne fast food:",NA,Dietmar Offenhuber,text
596,2020-06-14T20:37:14Z,dietmar_offenhuber,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01633DPD40-e7091e43db/53ff25da-a238-4bf5-8a35-a4e2a19bad43-cheesecake-factory-2_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",F01633DPD40,Dietmar Offenhuber,image
597,2020-06-14T20:37:14Z,dietmar_offenhuber,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F015BSGGGPP-a0e98f91f3/665d27f2-245f-4bdf-ab21-17aec3a53046-mcdonalds-5_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",F015BSGGGPP,Dietmar Offenhuber,image
598,2020-06-14T20:39:14Z,dietmar_offenhuber,weiteres zum thema archiv: ansage am geschlossenen harvard sq. cinema (mitte märz) -,NA,Dietmar Offenhuber,text
599,2020-06-14T20:39:14Z,dietmar_offenhuber,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F015DECCP4K-1e3d38d834/img_1988_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",F015DECCP4K,Dietmar Offenhuber,image
600,2020-06-14T20:39:14Z,dietmar_offenhuber,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F015D87V0P4-d70d110ec7/img_2454_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",F015D87V0P4,Dietmar Offenhuber,image
601,2020-06-14T20:45:12Z,martina_huber,auweh ...,NA,Dietmar Offenhuber,text
602,2020-06-14T21:33:44Z,katrin_emler,alles hinter Gittern,NA,katrinem,text
603,2020-06-14T21:33:44Z,katrin_emler,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F015BT34JF7-24adfb8372/200612_alleshintergittern_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",F015BT34JF7,katrinem,image
604,2020-06-15T22:46:47Z,sam_auinger,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F015FM58F18-bcf8329848/img_1103_1024.png?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",F015FM58F18,Sam Auinger,image
605,2020-06-15T22:48:08Z,sam_auinger,"habe gerade gesehn, dass katrin heute das gleiche “bild” im gemeinsamen lebensraum aufgefallen ist. 
als ich heute diese kleine bärskulptur vorm humanplatz spielplatz im gittergeviert sah, hat mich dieses bild emotional berührt, da es für mich in dem moment eine verwirrtheit symbolisierte, die ich die letzten tage tief empfinde, der kleine bär - die statue - hinter gitter..",NA,Sam Auinger,text
606,2020-06-16T15:25:57Z,susanne_jaschko,"Stattstadtmusik. Oberuckersee, Uckermark, Brandenburg. Draußen ist das neue Drinnen. Die Entfernung zur Stadt nimmt zu.",NA,Susanne Jaschko,text
607,2020-06-16T15:25:57Z,susanne_jaschko,"<audio controls autoplay src=""media/F015FT5JYFP.mp3"" type=""audio/mpeg""></audio>",F015FT5JYFP,Susanne Jaschko,audio
608,2020-06-17T17:09:23Z,susanne_jaschko,"liebe susanne,..<p></p><a href=""https://www.nch.com.au/switch/de/index.html?ns=true&amp;kw=switch%20audio%20file%20converter&amp;gclid=CjwKCAjw_qb3BRAVEiwAvwq6VmhisEnCqcK8ZqOuipjtnjLRl0ir8B4nGhxnihhGLSa2qebOdVvJKBoC3W4QAvD_BwE"">Link</a><p></p>",NA,Sam Auinger,text
609,2020-06-17T17:10:48Z,susanne_jaschko,hier ein link zu einem programm indem du deine audio recordings in zum beispiel in mp3 umwandeln kannst..slack kann mpeg audio anscheinend n icht abspielen…,NA,Sam Auinger,text
610,2020-06-18T10:43:37Z,holger_schulze,"Als ich den drei mir unbekannten Besucherinnen in unserem Haus unwillkürlich die Hand reichen wollte, merkte ich, wie belanglos die Kontakteinschränkung der vergangenen Monate neuerdings wirken.",NA,Holger Schulze,text
611,2020-06-18T22:16:47Z,sam_auinger,"<audio controls autoplay src=""https://files.slack.com/files-pri/T012DPKCBQV-F015GN3D0PQ/nacht_rap.mp3?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"" type=""audio/mpeg""></audio>",F015GN3D0PQ,Sam Auinger,audio
612,2020-06-20T22:29:45Z,sam_auinger,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F015SAZ0ASW-3ccd27854f/img_1113_1024.png?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",F015SAZ0ASW,Sam Auinger,image
613,2020-06-20T22:29:52Z,sam_auinger,"ich wollte mir heute das buch “lebhafte materie” von jane bennett kaufen und musste feststellen, dass es nur im Thalia im Ring-Center II, ein kaufhaus bei s+u bahnstation Frankfurter Allee noch zu haben ist. katrin und ich fuhren dann kurz nach 18 uhr mit der ringbahn hin um das buch abzuholen. als wir aus dem Ring-Center kamen hatte der regen aufgehört,  die hinfahrt in der s-bahn hatten wir auch nicht entspannt empfunden - viele menschen mit unterschiedlichem verständnis wie man sich zur zeit in der s-bahn verhält -  also machten wir uns zu fuss auf den heimweg, zurück in den prenzlauerberg.  wie schon öfter in den letzten “corona monaten” passierte es , dass wir dabei auf dinge oder situationen stossen, die wir sonst vielleicht nie entdeckt hätten. auf unserem heutigen weg kamen wir durch die Thaerstrasse, die uns mit einem gut wahrnehmbaren 50Hz brummen empfing und siehe da, unser weg führte uns am “Umspannwerk Friedrichshain” der 50Hertz Transmission Gmbh” vorbei.",NA,Sam Auinger,text
614,2020-06-23T12:16:15Z,georg_spehr,Notizen am Rande - “bleiben Sie gesund / bis bald”,NA,Georg Spehr,text
615,2020-06-23T12:16:15Z,georg_spehr,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F0168V7CH6D-a97ff96891/corona__notes_14_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",F0168V7CH6D,Georg Spehr,image
616,2020-06-23T12:16:15Z,georg_spehr,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F0168V7DPND-2e165c7fd4/corona__notes_15_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",F0168V7DPND,Georg Spehr,image
617,2020-06-23T12:17:14Z,georg_spehr,Notizen am Rande - “endlich wieder gemeinsam genießen ”,NA,Georg Spehr,text
618,2020-06-23T12:17:14Z,georg_spehr,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F016L64BT8Q-1f9c742041/corona__notes_16_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",F016L64BT8Q,Georg Spehr,image
619,2020-06-23T12:18:19Z,georg_spehr,Notizen am Rande - (wtf),NA,Georg Spehr,text
620,2020-06-23T12:18:19Z,georg_spehr,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F015FJK86ET-d5f8d45ccc/corona__notes_17a_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",F015FJK86ET,Georg Spehr,image
621,2020-06-23T12:18:19Z,georg_spehr,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F015WAZTQ2W-5adc5080f7/corona__notes_17b_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",F015WAZTQ2W,Georg Spehr,image
622,2020-06-23T12:18:19Z,georg_spehr,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F015FJKAFAB-bc5ed151c8/corona__notes_17c_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",F015FJKAFAB,Georg Spehr,image
623,2020-06-24T15:41:48Z,sam_auinger,Scheint gerade ein Trend zu sein. :flushed: Hier die Skulptur “die Sonnenanbeterin” im Oberseepark in Hohenschönhausen,NA,Georg Spehr,text
624,2020-06-24T15:41:48Z,sam_auinger,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F015ZK9Q7GT-ebc59a234d/skulptur_vergittert_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",F015ZK9Q7GT,Georg Spehr,image
625,2020-06-24T16:02:10Z,sam_auinger,:+1:,NA,MaxJoy sensoricArt,text
626,2020-06-28T13:00:58Z,max_joy,Liste wurde ergänzt!,NA,MaxJoy sensoricArt,text
627,2020-07-06T19:20:59Z,sam_auinger,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F016TCRKFDJ-89241cbc82/pferdefestival_1024.png?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",F016TCRKFDJ,Sam Auinger,image
628,2020-07-06T20:08:50Z,georg_spehr,"Mancher Restaurantbesuch offenbart plötzlich einen diskreten Verpackungswahn:
• Brot in der Tüte
• Besteck in der Tüte
• Crissini sowieso
• Pfeffer in Tütchen
• Essig und Öl in Plastik
• Salz gibts nich
",NA,Georg Spehr,text
629,2020-07-06T20:08:50Z,georg_spehr,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F016TFHGX6G-e9b0213bce/restaurantnotes05a_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",F016TFHGX6G,Georg Spehr,image
630,2020-07-06T20:08:50Z,georg_spehr,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F016KUH23NZ-d72661dff3/restaurantnotes05b_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",F016KUH23NZ,Georg Spehr,image
631,2020-07-06T20:12:26Z,georg_spehr,"Notizen am Rande - Maskenpflicht in den öffentlichen Verkehrsmitteln, wer ohne unterwegs ist, darf jetzt mit Bußgeld rechnen. Die BVG weist an verschiedenen Stellen dezent und freundlich auf Verhaltensregeln hin (hier am U-Bahnsteig)",NA,Georg Spehr,text
632,2020-07-06T20:12:26Z,georg_spehr,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F016EJ590PQ-26e9935aac/corona__notes_18a_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",F016EJ590PQ,Georg Spehr,image
633,2020-07-06T20:12:26Z,georg_spehr,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F0166HV2MUP-c71df08e1b/corona__notes_18b_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",F0166HV2MUP,Georg Spehr,image
634,2020-07-06T20:14:40Z,georg_spehr,Notizen am Rande - (wtf),NA,Georg Spehr,text
635,2020-07-06T20:14:40Z,georg_spehr,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F016EJCV4ES-8122070fed/corona__notes_19_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",F016EJCV4ES,Georg Spehr,image
636,2020-07-06T20:18:55Z,georg_spehr,"Notizen am Rande - Finde die App ja gut und sinnvoll. Weiß aber nicht, ob es an der smarten Technologie oder am Werbestandort (Nähe Alex) liegt, dass die Bundesregierung uns jetzt duzt.",NA,Georg Spehr,text
637,2020-07-06T20:18:55Z,georg_spehr,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F016MAJRV6E-c5dd2a70ba/corona__notes_21_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",F016MAJRV6E,Georg Spehr,image
638,2020-07-06T20:21:00Z,georg_spehr,Notizen am Rande - In der Plakatwerbung muss anscheinend momentan alles irgendwie mit diesem Coronadings verbunden werden …,NA,Georg Spehr,text
639,2020-07-06T20:21:00Z,georg_spehr,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F016MASVD7C-dcb2a692f0/corona__notes_22_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",F016MASVD7C,Georg Spehr,image
640,2020-07-06T20:24:25Z,georg_spehr,Notizen am Rande,NA,Georg Spehr,text
641,2020-07-06T20:24:25Z,georg_spehr,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F0166JG6D8F-19fb7430b2/corona__notes_20_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",F0166JG6D8F,Georg Spehr,image
