time,channel,real_name,text
2020-06-08T12:00:29Z,susanne_jaschko,Susanne Jaschko,"Offene Ateliers, Atelierhaus Prenzlauer Promenade, Berlin Pankow. Zum ersten Mal wieder Kunst anschauen,  Menschen mit gleichem Ansinnen begegnen. Viele Bilder, Gemaltes, Getuschtes, Gedrucktes, Tonskulpturen, die über die Heizung hängen, sich nach oben drehen, dazwischen und in einer DDR-Platte. Die Zeit steht auf einmal still, Backflash in die frühen Neunziger, alles noch original: Stühle, PVC, Gardinen. Schön, dass es das noch gibt! Ich merke wie ausgehungert ich bin, wie gnädig ich die Kunst betrachte, wie froh ich bin, dass es sie gibt, diese Bilder und Menschen, die einfach weitermachen, egal wofür und für wen. Die paar Corona-Kunstprojekte darunter sind eigentlich nicht die besten, aber machen Laune. ""Die Coronawelle, von der in den Medien die Rede war, hat es bei uns gar nicht gegeben,"" höre ich im Vorbeigehen einen jungen Mann sagen, der eine Maske trägt und, so erschließen sich die folgenden Kommentare, im Krankenhaus arbeitet."
2020-06-08T15:47:04Z,georg_spehr,Georg Spehr,"Tegel hin-her,
erst brauchen wir den Flughafen noch, obwohl nix los von wegen Regierungsflügen; dann zu, weil ist ja viel zu teuer; jetzt wieder auf, weil wieder mehr Flüge stattfinden und der Platz gebraucht wird (Abstandsregelungen); ab November dann wieder zu, weil BER fertig.
(für Details: <p></p><a href=""https://taz.de/Flughafen-Tegel-bleibt-offen/!5686429/> und <https://www.rbb24.de/politik/Flughafen-BER/BER-Aktuelles/akteure_aktuell/2020/06/berlin-flughafen-tegel-schliessung-november-corona-ber-luetke-daldrup.html"">Link</a><p></p>)
Die Berliner FDP versucht derweil mittels Plakataktion mal wieder mit ihrem Lieblingsthema auf sich aufmerksam zu machen. Das ist zwar ziemlich langweilig, aber trotzdem recht auffällig, weil kaum andere Plakate gehängt werden.
(hier der gleiche Kasten gleich doppelt plakatiert)"
2020-06-08T15:47:04Z,georg_spehr,Georg Spehr,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01576UMG84-dcc53ff9ce/fdp_tegel_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-06-08T15:47:04Z,georg_spehr,Georg Spehr,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01517U0MR9-0483e68bfc/fdp_tegel2_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-06-08T15:48:01Z,georg_spehr,Georg Spehr,Clubs und Veranstaltungsorte werden gerade von den Hunden gebissen
2020-06-08T15:48:01Z,georg_spehr,Georg Spehr,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F014ZL7FFU5-73917ceafe/so36_1_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-06-08T15:48:01Z,georg_spehr,Georg Spehr,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01518315KM-40df106dff/so36_2_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-06-08T15:49:05Z,georg_spehr,Georg Spehr,Notizen am Rande
2020-06-08T15:49:05Z,georg_spehr,Georg Spehr,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F014ZLABAPP-db90f0b1ed/corona__notes_12_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-06-08T15:49:05Z,georg_spehr,Georg Spehr,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F014ZLADQ0M-08049e667a/corona__notes_13_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-06-08T20:46:25Z,susanne_jaschko,Susanne Jaschko,"Offene Ateliers, Meinblau Projektraum, Berlin. Am Eingang treffen wir auf ""Head of Security Dr. Peter Lanzinger"", der Wäscheklammern verteilt, um die Besucherzahl zu begrenzen. Das entzückende Ensemble auf dem Tisch aus Desinfektionsspray, Wäscheklammerroulette und Tabak ist angesichts der Vermutung, dass <p></p><a href=""https://www.swp.de/panorama/coronavirus-corona-nikotin-forscher-frankreich-nikotinpflaster-hamsterkauf-studie-rauchen-45690093.html|Nikotin"">Link</a><p></p> gar gegen das Virus helfen könnte, gar nicht so absurd. Rauchen führt aber nach wie vor mit wesentlich größerer Sicherheit in den Tod als die Infektion mit Covid-19, aber verteilt die Patienten schön auf das Jahr und die verschiedenen Abteilungen im Krankenhaus. Dr. Lanzinger erweist sich auf Nachfrage als unechter Doktor, der den Titel an diesem Tag nur aus Sicherheitsgründen verliehen bekam."
2020-06-08T20:46:25Z,susanne_jaschko,Susanne Jaschko,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F015EBGT2TT-43a4880df0/stadtmusik_roulette_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-06-08T20:46:25Z,susanne_jaschko,Susanne Jaschko,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F0151NKGJ10-ac581d5fd0/stadtmusik_lanzinger_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-06-08T20:48:26Z,sam_auinger,Sam Auinger,wieder  flohmarkt am Linzer hauptplatz (samstag 0606) …masken hin oder her..
2020-06-08T20:48:48Z,susanne_jaschko,Susanne Jaschko,"Vor dem Atelierhaus Prenzlauer Promenade, Berlin. Jede Absperrung hat nun eine neue Bedeutung und stellt eine Sinnfrage."
2020-06-08T20:48:48Z,susanne_jaschko,Susanne Jaschko,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F0151NPEH8S-9c65ee3ab5/stadtmusik_prenzlauerpromenade_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-06-08T20:52:56Z,sam_auinger,Sam Auinger,"<video width=""100%"" controls><source src=""https://azmar.org/qr/media/F014V1E0FLN.mp4"" type=""video/mp4""></video>"
2020-06-09T13:48:48Z,georg_spehr,MaxJoy sensoricArt,🥺
2020-06-10T13:45:22Z,peter_cusack,Peter Cusack,"I have some catching up to do. So from May 29.

Visiting the abandoned exSoviet base of Vogelsang was my first trip outside Berlin during the Covid-19 pandemic. Sadly, returning traffic in the city has brought back the air pollution, so it was good to be in the forest and breath clean air again. The train journey was better than expected. It was not so crowded and everyone wore a mask. Otherwise as normal. Good weather too, pleasantly warm and a fresh breeze that constantly sizzled aspen leaves and hummed through pines. Others were here too, flying drones that sounded like overgrown mosquitoes or just wandering.

Changes since my last visit were noticeable. The ever expanding graffiti had grown another layer – two slightly disturbing young girls have appeared to haunt the pink walls of a once cozy room. They are waiting to surprise you when turning round to find the way out. In other places decay is increasing; ceilings have collapsed or grown patches of algae and moss. I feel strangely heartened by these processes. There seemed to be a greater variety of wildlife than usual. Maybe they have been less disturbed during the corona lockdown. For the first time I saw two wild boar, a large tusked male with a much smaller female. These are big animals, but they moved away quickly after seeing us. Another first was a black woodpecker - the largest of the family. It’s ferocious drumming on a dead tree was the loudest sound in the forest. I heard many smaller birds too - willow warblers, golden oriole, woodlarks and a nest of great spotted woodpecker chicks that never stop demanding food. The black woodpecker and drones can be heard on the radio aporee sound map. <p></p><a href=""https://aporee.org/maps/?loc=49660"">Link</a><p></p>"
2020-06-10T13:45:22Z,peter_cusack,Peter Cusack,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F015JF75AQ1-17f43551e5/dsc00560_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-06-10T13:45:22Z,peter_cusack,Peter Cusack,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F0155S9UCSE-fd9fdb52e7/dsc00586_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-06-10T13:45:22Z,peter_cusack,Peter Cusack,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F0154F5B8QM-2a582bf3f8/dsc00596_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-06-10T13:45:22Z,peter_cusack,Peter Cusack,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F014Z4RQH9U-169d22ab10/dsc00610_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-06-10T13:56:06Z,maren_hartmann,Maren Hartmann,"Ein normales (Stock-)Entenleben kann bis zu 20 Jahren dauern - dank vieler Feinde aber endet es oft innerhalb des ersten Lebensjahres. Das Flügge-Werden braucht allerdings wirklich nur 60 Tage. Nicht viel, wenn man bedenkt, dass die Brutzeit wohl nur 28 Tage beträgt. All das passt zu den Beobachtungen im Park. Unklar ist mir allerdings noch, ob Enten jedes Jahr Nachwuchs bekommen."
2020-06-12T14:04:31Z,maren_hartmann,Maren Hartmann,"Dieses merkwürdige Dazwischen - wir sind doch fast wieder in der Normalität angelangt, aber nichts ist normal - und was heißt schon Normalität - das ist überall zu spüren. Man geht sich dezent aus dem Weg."
2020-06-12T14:05:54Z,maren_hartmann,Maren Hartmann,"Und ab und zu schreit mal einer (am Samstag Abend passiert), man sei doch dumm, wann man seine Maske auf der Straße anbehielte. ""In den Kopf geschissen"".  ... Es bleiben die Zweifel, ob die Stille, die darauf folgte, die richtige Reaktion ist (kein weiteres Forum bieten; abprallen lassen) oder ob es gerade bei solcher Aggression wichtig wäre, dagegenzuhalten."
2020-06-12T14:10:49Z,dietmar_offenhuber,Maren Hartmann,"Es heißt ja nicht umsonst (im Kontext der Obdachlosen) 'hostile architecture'. Dies auszuhalten, wenn man gleichzeitig versteht, wie wichtig es ist (im Kontext der Pandemie, nicht der Obdachlosigkeit und anderen Ausgrenzungen), ist eine große Herausforderung."
2020-06-12T19:10:02Z,maren_hartmann,MaxJoy sensoricArt,Früher haben sich die sog. Spießer über Gammler (langhaarige Männer) oder danach über Punker aufgeregt. Das geschah allerdings eher im sog. Westdeutschland und etwas weniger (aber auch) in Berlin. 
2020-06-12T21:36:25Z,dietmar_offenhuber,Dietmar Offenhuber,"genau, an diese beispiele war ich auch sofort erinnert …"
2020-06-13T10:38:28Z,sam_auinger,Sam Auinger,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F015R0WHAF3-dc7e843e5c/bei_fieber_husten_db_1_1024.png?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-06-13T10:38:43Z,sam_auinger,Sam Auinger,"überall findet man sprüche die einen daran erinnern aufzupassen, .dieser spruch mit dem zu hause bleiben wäre sinnvoller am bahnsteig als im fahrenden zug.."
2020-06-13T10:39:41Z,sam_auinger,Sam Auinger,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F015R0X0TFB-6212df9641/db_2_1024.png?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-06-13T10:42:15Z,sam_auinger,Sam Auinger,"ein expliziter hinweis aufs händewaschen wird zum hohn, wenn die zugtoiletten kein wasser dafür mehr haben (erklärung des zugbegeleiters auf nachfrgae) ..ist mir letzten donnerstag im ICE nach Berlin passiert."
2020-06-13T10:43:38Z,sam_auinger,Sam Auinger,"freitag  abend, (23 uhr) ,Prenzlauerberg: was ich sehe und erlebe ist der unbändige menschliche wunsch mit anderen zusammen zu sein."
2020-06-13T10:43:38Z,sam_auinger,Sam Auinger,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F015CJ55K99-a1f1875367/menschen_1_1024.png?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-06-13T10:43:38Z,sam_auinger,Sam Auinger,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F015CJ55TMZ-f1915a6c92/menschen_2_1024.png?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-06-14T11:58:02Z,kim_albrecht,Kim,"Mein Studio liegt in einer Parkanlage eines ehemaligen Krankenhauses in Berlin. Von meinem Fenster schaue ich auf zwei Gebäude der Gerichtsmedizin Moabit. Viel los war dort nie, eine sehr ruhige, schöne, grüne gegend.

Bis anfang April die Mitarbeiter der Gerichtsmedizin anfingen Transportliegen mit befüllten Leichensäcken von der Straße vor meinem Fenster in das Gebäude zu schieben. Bis dahin sind die Transporter immer in eine verdeckte Laderampe gefahren."
2020-06-14T11:58:43Z,kim_albrecht,Kim,Blick aus meinem Studio.
2020-06-14T11:58:43Z,kim_albrecht,Kim,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F0162RCN33J-cd0c69786d/img_4003_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-06-14T12:02:25Z,kim_albrecht,Kim,Hier eine Tonaufnahme des entladens eines Transporters.
2020-06-14T12:02:25Z,kim_albrecht,Kim,"<audio src=""https://azmar.org/qr/media/F014Y8DQ615.mp3"" type=""audio/mpeg"" controls></audio>"
2020-06-14T20:04:25Z,kim_albrecht,Dietmar Offenhuber,wow. memento mori
2020-06-14T20:07:51Z,katrin_emler,Dietmar Offenhuber,das wort “Packerl” muss in Berlin mehr in Umlauf gebracht werden :slightly_smiling_face:
2020-06-14T20:37:14Z,dietmar_offenhuber,Dietmar Offenhuber,"nur um das nicht verloren gehen zu lassen, jetzt da restaurants wieder langsam aufmachen -  McDonalds und Cheesecake Factory Zoom hintergründe fuer gepflegtes quarantäne fast food:"
2020-06-14T20:37:14Z,dietmar_offenhuber,Dietmar Offenhuber,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01633DPD40-e7091e43db/53ff25da-a238-4bf5-8a35-a4e2a19bad43-cheesecake-factory-2_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-06-14T20:37:14Z,dietmar_offenhuber,Dietmar Offenhuber,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F015BSGGGPP-a0e98f91f3/665d27f2-245f-4bdf-ab21-17aec3a53046-mcdonalds-5_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-06-14T20:39:14Z,dietmar_offenhuber,Dietmar Offenhuber,weiteres zum thema archiv: ansage am geschlossenen harvard sq. cinema (mitte märz) -
2020-06-14T20:39:14Z,dietmar_offenhuber,Dietmar Offenhuber,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F015DECCP4K-1e3d38d834/img_1988_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-06-14T20:39:14Z,dietmar_offenhuber,Dietmar Offenhuber,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F015D87V0P4-d70d110ec7/img_2454_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-06-14T20:45:12Z,martina_huber,Dietmar Offenhuber,auweh ...
2020-06-14T21:33:44Z,katrin_emler,katrinem,alles hinter Gittern
2020-06-14T21:33:44Z,katrin_emler,katrinem,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F015BT34JF7-24adfb8372/200612_alleshintergittern_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-06-15T22:46:47Z,sam_auinger,Sam Auinger,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F015FM58F18-bcf8329848/img_1103_1024.png?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-06-15T22:48:08Z,sam_auinger,Sam Auinger,"habe gerade gesehn, dass katrin heute das gleiche “bild” im gemeinsamen lebensraum aufgefallen ist. 
als ich heute diese kleine bärskulptur vorm humanplatz spielplatz im gittergeviert sah, hat mich dieses bild emotional berührt, da es für mich in dem moment eine verwirrtheit symbolisierte, die ich die letzten tage tief empfinde, der kleine bär - die statue - hinter gitter.."
2020-06-16T15:25:57Z,susanne_jaschko,Susanne Jaschko,"Stattstadtmusik. Oberuckersee, Uckermark, Brandenburg. Draußen ist das neue Drinnen. Die Entfernung zur Stadt nimmt zu."
2020-06-16T15:25:57Z,susanne_jaschko,Susanne Jaschko,"<audio src=""https://azmar.org/qr/media/F015FT5JYFP.mp3"" type=""audio/mpeg"" controls></audio>"
2020-06-17T17:09:23Z,susanne_jaschko,Sam Auinger,"liebe susanne,..<p></p><a href=""https://www.nch.com.au/switch/de/index.html?ns=true&amp;kw=switch%20audio%20file%20converter&amp;gclid=CjwKCAjw_qb3BRAVEiwAvwq6VmhisEnCqcK8ZqOuipjtnjLRl0ir8B4nGhxnihhGLSa2qebOdVvJKBoC3W4QAvD_BwE"">Link</a><p></p>"
2020-06-17T17:10:48Z,susanne_jaschko,Sam Auinger,hier ein link zu einem programm indem du deine audio recordings in zum beispiel in mp3 umwandeln kannst..slack kann mpeg audio anscheinend n icht abspielen…
2020-06-18T10:43:37Z,holger_schulze,Holger Schulze,"Als ich den drei mir unbekannten Besucherinnen in unserem Haus unwillkürlich die Hand reichen wollte, merkte ich, wie belanglos die Kontakteinschränkung der vergangenen Monate neuerdings wirken."
2020-06-18T22:16:47Z,sam_auinger,Sam Auinger,"<audio src=""https://files.slack.com/files-pri/T012DPKCBQV-F015GN3D0PQ/nacht_rap.mp3?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"" type=""audio/mpeg"" controls></audio>"
2020-06-20T22:29:45Z,sam_auinger,Sam Auinger,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F015SAZ0ASW-3ccd27854f/img_1113_1024.png?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-06-20T22:29:52Z,sam_auinger,Sam Auinger,"ich wollte mir heute das buch “lebhafte materie” von jane bennett kaufen und musste feststellen, dass es nur im Thalia im Ring-Center II, ein kaufhaus bei s+u bahnstation Frankfurter Allee noch zu haben ist. katrin und ich fuhren dann kurz nach 18 uhr mit der ringbahn hin um das buch abzuholen. als wir aus dem Ring-Center kamen hatte der regen aufgehört,  die hinfahrt in der s-bahn hatten wir auch nicht entspannt empfunden - viele menschen mit unterschiedlichem verständnis wie man sich zur zeit in der s-bahn verhält -  also machten wir uns zu fuss auf den heimweg, zurück in den prenzlauerberg.  wie schon öfter in den letzten “corona monaten” passierte es , dass wir dabei auf dinge oder situationen stossen, die wir sonst vielleicht nie entdeckt hätten. auf unserem heutigen weg kamen wir durch die Thaerstrasse, die uns mit einem gut wahrnehmbaren 50Hz brummen empfing und siehe da, unser weg führte uns am “Umspannwerk Friedrichshain” der 50Hertz Transmission Gmbh” vorbei."
2020-06-23T12:16:15Z,georg_spehr,Georg Spehr,Notizen am Rande - “bleiben Sie gesund / bis bald”
2020-06-23T12:16:15Z,georg_spehr,Georg Spehr,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F0168V7CH6D-a97ff96891/corona__notes_14_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
2020-06-23T12:16:15Z,georg_spehr,Georg Spehr,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F0168V7DPND-2e165c7fd4/corona__notes_15_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">"
